Proficiency level,Preferred subjects,Preferred study times,Goals,quiz scores,Completion rates,Time spent on different types of content,Curriculum structure,Available content,External factors,Learning style
beginner,Web Development,Morning,Long-term,52,3,19,Exam,video,Time Constraints,Visual
beginner,Data Science and Analytics,Morning,Long-term,53,3,31,Exam,video,Time Constraints,Visual
beginner,Database Management,Morning,Long-term,54,3,14,Exam,video,Time Constraints,Visual
beginner,IT Project Management,Morning,Long-term,55,3,13,Exam,video,Time Constraints,Visual
beginner,IT Project Management,Morning,Long-term,56,3,60,Exam,video,Time Constraints,Visual
beginner,IT Project Management,Morning,Long-term,57,3,17,Exam,video,Time Constraints,Visual
beginner,Software Engineering and Development,Morning,Long-term,58,3,6,Exam,video,Time Constraints,Visual
beginner,CyberSecurity,Morning,Long-term,59,3,10,Exam,video,Time Constraints,Visual
beginner,Database Management,Morning,Long-term,60,3,11,Exam,video,Time Constraints,Visual
beginner,Software Engineering and Development,Morning,Long-term,61,3,52,Exam,video,Time Constraints,Visual
beginner,Artificial Intelligence and Machine Learning,Morning,Long-term,62,3,52,Exam,video,Time Constraints,Visual
beginner,Data Science and Analytics,Morning,Long-term,63,3,24,Exam,video,Time Constraints,Visual
beginner,Artificial Intelligence and Machine Learning,Morning,Long-term,64,3,26,Exam,video,Time Constraints,Visual
beginner,IT Project Management,Morning,Long-term,65,3,6,Exam,video,Time Constraints,Visual
beginner,Devops and Systems Integration,Morning,Long-term,66,3,19,Exam,video,Time Constraints,Visual
beginner,Network and System Administration,Morning,Long-term,67,3,3,Exam,video,Time Constraints,Visual
beginner,Network and System Administration,Morning,Long-term,68,3,16,Exam,video,Time Constraints,Visual
beginner,Artificial Intelligence and Machine Learning,Morning,Long-term,69,3,25,Exam,video,Time Constraints,Visual
beginner,Artificial Intelligence and Machine Learning,Morning,Long-term,70,3,48,Exam,video,Time Constraints,Visual
beginner,Devops and Systems Integration,Morning,Long-term,71,3,28,Exam,video,Time Constraints,Visual
beginner,IT Project Management,Morning,Long-term,72,3,12,Exam,video,Time Constraints,Visual
beginner,Devops and Systems Integration,Morning,Long-term,73,3,58,Exam,video,Time Constraints,Visual
beginner,Web Development,Morning,Long-term,11,3,44,Exam,video,Time Constraints,Visual
beginner,Devops and Systems Integration,Morning,Long-term,12,3,47,Exam,video,Time Constraints,Visual
beginner,Devops and Systems Integration,Morning,Long-term,13,3,29,Knowledge,video,Time Constraints,Visual
beginner,Web Development,Evening,Long-term,14,3,16,Knowledge,video,Time Constraints,Auditory
beginner,CyberSecurity,Evening,Long-term,15,3,21,Knowledge,video,Time Constraints,Auditory
beginner,Network and System Administration,Evening,Long-term,16,3,60,Knowledge,video,Time Constraints,Auditory
beginner,Cloud Computing,Evening,Long-term,17,3,44,Knowledge,video,Time Constraints,Auditory
beginner,IT Project Management,Evening,Long-term,18,3,31,Knowledge,video,Time Constraints,Auditory
beginner,Cloud Computing,Evening,Long-term,19,3,2,Knowledge,video,Time Constraints,Auditory
beginner,Network and System Administration,Evening,Long-term,20,1,37,Knowledge,video,Time Constraints,Auditory
beginner,Network and System Administration,Evening,Long-term,21,1,52,Knowledge,video,Time Constraints,Auditory
beginner,Software Engineering and Development,Evening,Long-term,22,1,4,Knowledge,video,Time Constraints,Auditory
beginner,Web Development,Evening,Long-term,23,1,27,Knowledge,video,Time Constraints,Auditory
beginner,Database Management,Evening,Long-term,24,1,32,Knowledge,video,Time Constraints,Auditory
beginner,CyberSecurity,Evening,Long-term,25,1,59,Knowledge,video,Time Constraints,Auditory
beginner,Database Management,Evening,Long-term,26,1,17,Knowledge,video,Time Constraints,Auditory
beginner,Devops and Systems Integration,Evening,Long-term,27,1,32,Knowledge,video,Time Constraints,Auditory
beginner,Web Development,Evening,Long-term,28,1,18,Knowledge,video,Time Constraints,Auditory
beginner,IT Project Management,Evening,Long-term,29,1,1,Knowledge,video,Time Constraints,Auditory
beginner,Cloud Computing,Evening,Long-term,30,1,35,Knowledge,video,Time Constraints,Auditory
beginner,Software Engineering and Development,Evening,Long-term,31,1,10,Knowledge,video,Time Constraints,Auditory
beginner,Devops and Systems Integration,Evening,Long-term,32,1,6,Knowledge,video,Time Constraints,Auditory
beginner,Cloud Computing,Evening,Long-term,33,1,4,Knowledge,video,Time Constraints,Auditory
beginner,Artificial Intelligence and Machine Learning,Evening,Long-term,34,1,54,Knowledge,video,Time Constraints,Auditory
beginner,Devops and Systems Integration,Evening,Long-term,35,1,22,Knowledge,video,Time Constraints,Auditory
beginner,Devops and Systems Integration,Evening,Long-term,36,1,12,Knowledge,video,Time Constraints,Auditory
beginner,IT Project Management,Evening,Long-term,37,1,12,Knowledge,video,Time Constraints,Auditory
beginner,Software Engineering and Development,Evening,Long-term,38,1,20,Knowledge,video,Time Constraints,Auditory
beginner,Devops and Systems Integration,Evening,Short-term,39,1,45,Knowledge,video,Time Constraints,Visual
beginner,Artificial Intelligence and Machine Learning,Evening,Short-term,40,1,32,Knowledge,video,Time Constraints,Visual
beginner,Database Management,Evening,Short-term,41,1,59,Knowledge,video,Time Constraints,Visual
beginner,Web Development,Evening,Short-term,42,1,10,Knowledge,video,Time Constraints,Visual
beginner,Network and System Administration,Evening,Short-term,43,1,54,Knowledge,video,Time Constraints,Visual
beginner,Devops and Systems Integration,Evening,Short-term,44,1,45,Knowledge,video,Time Constraints,Visual
beginner,Software Engineering and Development,Evening,Short-term,45,1,6,Knowledge,video,Time Constraints,Visual
beginner,Artificial Intelligence and Machine Learning,Evening,Short-term,46,1,36,Knowledge,video,Time Constraints,Visual
beginner,Database Management,Evening,Short-term,47,1,20,Knowledge,video,Time Constraints,Visual
beginner,IT Project Management,Evening,Short-term,48,1,41,Knowledge,video,Time Constraints,Visual
beginner,IT Project Management,Evening,Short-term,49,1,16,Knowledge,video,Time Constraints,Visual
beginner,CyberSecurity,Evening,Short-term,50,1,8,Knowledge,video,Time Constraints,Visual
beginner,Artificial Intelligence and Machine Learning,Evening,Short-term,51,1,51,Knowledge,video,Time Constraints,Visual
beginner,Software Engineering and Development,Evening,Short-term,52,1,29,Knowledge,video,Time Constraints,Visual
beginner,Database Management,Evening,Short-term,53,1,36,Knowledge,video,Time Constraints,Visual
beginner,Network and System Administration,Evening,Short-term,54,1,32,Knowledge,video,Time Constraints,Visual
beginner,CyberSecurity,Evening,Short-term,55,1,49,Knowledge,video,Time Constraints,Visual
beginner,IT Project Management,Evening,Short-term,56,1,46,Knowledge,video,Time Constraints,Visual
beginner,Artificial Intelligence and Machine Learning,Evening,Short-term,57,1,23,Knowledge,video,Time Constraints,Visual
beginner,Artificial Intelligence and Machine Learning,Evening,Short-term,58,1,43,Knowledge,video,Time Constraints,Visual
beginner,Database Management,Evening,Short-term,59,1,34,Knowledge,video,Time Constraints,Visual
beginner,Data Science and Analytics,Evening,Short-term,60,1,56,Knowledge,video,Time Constraints,Visual
beginner,Devops and Systems Integration,Evening,Short-term,61,1,17,Knowledge,video,Time Constraints,Visual
beginner,Artificial Intelligence and Machine Learning,Evening,Short-term,62,1,42,Knowledge,video,Time Constraints,Visual
beginner,Software Engineering and Development,Evening,Short-term,63,1,31,Knowledge,video,Time Constraints,Visual
beginner,Software Engineering and Development,Evening,Short-term,64,1,34,Knowledge,video,Time Constraints,Visual
beginner,Cloud Computing,Evening,Short-term,65,1,12,Knowledge,video,Time Constraints,Visual
beginner,Cloud Computing,Evening,Short-term,66,1,19,Knowledge,video,Time Constraints,Visual
beginner,Artificial Intelligence and Machine Learning,Evening,Short-term,67,1,22,Knowledge,video,Time Constraints,Visual
beginner,Cloud Computing,Evening,Short-term,68,1,14,Knowledge,video,Time Constraints,Visual
beginner,Cloud Computing,Evening,Short-term,69,1,30,Knowledge,video,Time Constraints,Visual
beginner,Devops and Systems Integration,Evening,Short-term,70,1,6,Knowledge,video,Time Constraints,Visual
beginner,Database Management,Evening,Short-term,71,1,36,Knowledge,video,Time Constraints,Visual
beginner,Database Management,Evening,Short-term,72,1,13,Knowledge,video,Time Constraints,Visual
beginner,Software Engineering and Development,Evening,Short-term,73,1,14,Knowledge,video,Time Constraints,Visual
beginner,CyberSecurity,Evening,Short-term,74,1,38,Knowledge,video,Time Constraints,Visual
beginner,Devops and Systems Integration,Evening,Short-term,65,1,49,Knowledge,video,Time Constraints,Visual
beginner,IT Project Management,Evening,Short-term,66,1,31,Knowledge,video,Time Constraints,Visual
beginner,Cloud Computing,Evening,Short-term,67,1,7,Knowledge,video,Time Constraints,Visual
beginner,Network and System Administration,Evening,Short-term,68,1,9,Knowledge,video,Time Constraints,Visual
beginner,Software Engineering and Development,Evening,Short-term,69,1,32,Knowledge,video,Time Constraints,Visual
beginner,Cloud Computing,Evening,Short-term,70,1,50,Knowledge,video,Time Constraints,Visual
beginner,Devops and Systems Integration,Evening,Short-term,71,1,1,Knowledge,video,Time Constraints,Visual
beginner,Data Science and Analytics,Evening,Short-term,72,1,23,Knowledge,video,Time Constraints,Visual
beginner,Devops and Systems Integration,Evening,Short-term,73,1,39,Knowledge,video,Time Constraints,Visual
beginner,IT Project Management,Evening,Short-term,74,1,58,Knowledge,video,Time Constraints,Visual
beginner,Web Development,Evening,Short-term,75,1,21,Knowledge,video,Time Constraints,Visual
beginner,Web Development,Evening,Short-term,76,1,45,Knowledge,video,Time Constraints,Visual
beginner,Database Management,Evening,Short-term,77,1,49,Knowledge,video,Time Constraints,Visual
beginner,IT Project Management,Evening,Short-term,78,1,10,Knowledge,video,Time Constraints,Visual
beginner,Software Engineering and Development,Evening,Short-term,79,1,4,Knowledge,video,Time Constraints,Visual
beginner,Cloud Computing,Evening,Short-term,80,1,1,Knowledge,video,Time Constraints,Visual
beginner,Network and System Administration,Evening,Short-term,81,1,21,Knowledge,video,Time Constraints,Visual
beginner,Artificial Intelligence and Machine Learning,Evening,Short-term,82,1,31,Knowledge,video,Time Constraints,Visual
beginner,Artificial Intelligence and Machine Learning,Evening,Short-term,83,1,21,Knowledge,video,Time Constraints,Visual
beginner,Cloud Computing,Evening,Short-term,84,1,59,Knowledge,video,Time Constraints,Visual
beginner,Data Science and Analytics,Evening,Short-term,85,1,52,Knowledge,video,Time Constraints,Visual
beginner,Database Management,Evening,Short-term,11,1,55,Knowledge,video,Time Constraints,Visual
beginner,Devops and Systems Integration,Evening,Short-term,12,1,10,Knowledge,video,Time Constraints,Visual
beginner,IT Project Management,Evening,Short-term,13,1,14,Knowledge,video,Time Constraints,Visual
beginner,Software Engineering and Development,Evening,Short-term,14,1,47,Knowledge,video,Time Constraints,Visual
beginner,Data Science and Analytics,Evening,Short-term,15,1,20,Knowledge,video,Time Constraints,Visual
beginner,CyberSecurity,Evening,Short-term,16,1,14,Knowledge,video,Time Constraints,Visual
beginner,Artificial Intelligence and Machine Learning,Evening,Short-term,17,1,14,Knowledge,video,Time Constraints,Visual
beginner,Software Engineering and Development,Evening,Short-term,18,1,59,Knowledge,video,Time Constraints,Visual
beginner,Data Science and Analytics,Evening,Short-term,19,1,45,Knowledge,video,Time Constraints,Visual
beginner,Software Engineering and Development,Evening,Short-term,20,1,7,Knowledge,video,Time Constraints,Visual
beginner,Artificial Intelligence and Machine Learning,Evening,Short-term,21,1,5,Knowledge,video,Time Constraints,Visual
beginner,Cloud Computing,Evening,Short-term,22,1,30,Knowledge,video,Time Constraints,Visual
beginner,Data Science and Analytics,Evening,Short-term,23,1,40,Knowledge,video,Time Constraints,Visual
beginner,Database Management,Evening,Short-term,24,1,59,Knowledge,video,Time Constraints,Visual
beginner,IT Project Management,Evening,Short-term,25,1,50,Knowledge,video,Time Constraints,Visual
beginner,Software Engineering and Development,Evening,Short-term,26,1,27,Knowledge,video,Time Constraints,Visual
beginner,Web Development,Evening,Short-term,27,1,41,Knowledge,video,Time Constraints,Visual
beginner,Web Development,Evening,Short-term,28,1,3,Knowledge,video,Time Constraints,Visual
beginner,Devops and Systems Integration,Evening,Short-term,29,1,3,Knowledge,video,Time Constraints,Visual
beginner,Data Science and Analytics,Evening,Short-term,30,1,15,Knowledge,video,Time Constraints,Visual
beginner,Network and System Administration,Evening,Short-term,31,1,42,Knowledge,video,Time Constraints,Visual
beginner,Cloud Computing,Evening,Short-term,32,1,23,Knowledge,video,Time Constraints,Visual
beginner,IT Project Management,Evening,Short-term,33,1,21,Knowledge,video,Time Constraints,Visual
beginner,Cloud Computing,Evening,Short-term,34,1,17,Knowledge,video,Time Constraints,Visual
beginner,Database Management,Evening,Short-term,35,1,47,Knowledge,video,Time Constraints,Visual
beginner,Cloud Computing,Evening,Short-term,36,1,50,Knowledge,video,Time Constraints,Visual
beginner,Network and System Administration,Evening,Short-term,37,1,9,Knowledge,video,Time Constraints,Visual
beginner,Software Engineering and Development,Evening,Short-term,38,1,15,Knowledge,video,Time Constraints,Visual
beginner,Devops and Systems Integration,Evening,Short-term,39,1,21,Knowledge,video,Time Constraints,Visual
beginner,Network and System Administration,Evening,Short-term,40,1,37,Knowledge,video,Time Constraints,Visual
beginner,Network and System Administration,Evening,Short-term,41,1,18,Knowledge,video,Time Constraints,Visual
beginner,Cloud Computing,Evening,Short-term,42,1,29,Knowledge,video,Time Constraints,Visual
beginner,Devops and Systems Integration,Evening,Short-term,43,1,7,Knowledge,video,Time Constraints,Visual
beginner,Cloud Computing,Evening,Short-term,44,1,26,Knowledge,video,Time Constraints,Visual
beginner,Software Engineering and Development,Evening,Short-term,45,1,14,Knowledge,video,Time Constraints,Visual
beginner,CyberSecurity,Evening,Short-term,46,1,58,Knowledge,video,Time Constraints,Visual
beginner,IT Project Management,Evening,Short-term,47,1,26,Knowledge,video,Time Constraints,Visual
beginner,Network and System Administration,Evening,Short-term,48,1,33,Knowledge,video,Time Constraints,Visual
beginner,Web Development,Evening,Short-term,49,1,46,Knowledge,video,Time Constraints,Visual
beginner,Artificial Intelligence and Machine Learning,Evening,Short-term,50,1,23,Knowledge,video,Time Constraints,Visual
beginner,Cloud Computing,Evening,Short-term,51,1,24,Knowledge,video,Time Constraints,Visual
beginner,IT Project Management,Evening,Short-term,52,1,4,Knowledge,video,Time Constraints,Visual
beginner,CyberSecurity,Evening,Short-term,53,1,40,Knowledge,video,Time Constraints,Visual
beginner,IT Project Management,Evening,Short-term,54,1,29,Knowledge,video,Time Constraints,Visual
beginner,Devops and Systems Integration,Evening,Short-term,55,1,21,Knowledge,video,Time Constraints,Visual
beginner,Devops and Systems Integration,Evening,Short-term,56,1,41,Knowledge,video,Time Constraints,Visual
beginner,Devops and Systems Integration,Evening,Short-term,57,1,19,Knowledge,video,Time Constraints,Visual
beginner,Database Management,Evening,Short-term,58,1,37,Knowledge,video,Time Constraints,Visual
beginner,Database Management,Evening,Short-term,59,1,2,Knowledge,video,Time Constraints,Visual
beginner,Database Management,Evening,Short-term,60,1,37,Knowledge,video,Time Constraints,Visual
beginner,Web Development,Evening,Short-term,61,1,30,Knowledge,video,Time Constraints,Visual
