Proficiency level,Preferred subjects,Preferred study times,Goals,Quiz scores,Completion rates,Time spent on different types of content,Curriculum structure,Available content,External factors,Learning style
High,Software,Midnight,Short-term,99,9,15,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,100,9,15,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,57,9,15,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,58,9,15,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,59,9,15,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,60,9,15,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,61,9,15,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,62,9,15,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,63,9,15,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,64,9,15,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,65,9,15,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,66,9,15,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,67,9,15,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,68,9,15,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,69,9,15,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,70,9,15,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,71,9,15,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,72,9,15,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,73,9,15,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,74,9,15,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,75,9,15,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,76,9,15,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,77,9,15,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,78,9,15,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,79,9,15,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,80,9,15,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,81,9,15,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,82,9,15,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,83,9,15,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,84,9,15,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,85,9,15,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,86,9,15,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,87,8,12,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,88,8,12,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,89,8,12,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,90,8,12,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,91,8,12,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,92,8,12,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,93,8,12,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,94,8,12,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,95,8,12,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,96,8,12,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,97,8,12,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,98,8,12,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,100,8,12,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,100,8,12,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,100,8,12,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,100,8,12,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,100,8,12,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,100,8,12,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Short-term,100,8,12,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Long-term,100,8,12,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Long-term,100,8,12,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Long-term,100,8,12,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Long-term,100,8,12,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Long-term,100,8,12,Knowledge,Interactive exercises,Upcoming Exams,Visual
High,Software,Midnight,Long-term,100,8,12,Knowledge,Interactive exercises,Time Constraints,Visual
High,Software,Midnight,Long-term,100,8,12,Knowledge,Interactive exercises,Time Constraints,Visual
High,Software,Midnight,Long-term,100,8,12,Knowledge,Interactive exercises,Time Constraints,Visual
High,Software,Midnight,Long-term,100,8,12,Knowledge,Interactive exercises,Time Constraints,Visual
High,Software,Midnight,Long-term,100,8,12,Knowledge,Interactive exercises,Time Constraints,Visual
High,Software,Midnight,Long-term,100,8,12,Knowledge,Interactive exercises,Time Constraints,Visual
High,Software,Midnight,Long-term,100,8,12,Knowledge,Interactive exercises,Time Constraints,Visual
High,Software,Midnight,Long-term,100,8,12,Knowledge,Interactive exercises,Time Constraints,Visual
High,Software,Midnight,Long-term,100,8,12,Knowledge,Interactive exercises,Time Constraints,Visual
High,Software,Midnight,Long-term,100,8,12,Knowledge,Interactive exercises,Time Constraints,Visual
High,Software,Midnight,Long-term,100,8,12,Knowledge,Interactive exercises,Time Constraints,Visual
High,Software,Midnight,Long-term,100,8,12,Knowledge,Interactive exercises,Time Constraints,Visual
High,Software,Midnight,Long-term,100,8,12,Knowledge,Interactive exercises,Time Constraints,Visual
High,Software,Midnight,Long-term,100,8,12,Knowledge,Interactive exercises,Time Constraints,Visual
High,Software,Midnight,Long-term,100,8,12,Knowledge,Interactive exercises,Time Constraints,Visual
High,Software,Midnight,Long-term,100,8,12,Knowledge,Interactive exercises,Time Constraints,Visual
High,Software,Midnight,Long-term,100,10,12,Knowledge,Interactive exercises,Time Constraints,Visual
High,Software,Midnight,Long-term,100,10,12,Knowledge,Interactive exercises,Time Constraints,Visual
High,Software,Midnight,Long-term,100,10,12,Knowledge,Interactive exercises,Time Constraints,Visual
High,Software,Midnight,Long-term,100,10,12,Knowledge,Interactive exercises,Time Constraints,Visual
High,Software,Midnight,Long-term,100,10,12,Knowledge,Interactive exercises,Time Constraints,Visual
High,Software,Midnight,Long-term,100,10,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,6,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,6,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,6,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,6,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,6,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,6,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,6,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,6,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,6,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,6,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,6,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,6,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,6,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,6,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,6,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,6,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,6,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,6,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,6,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,6,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,5,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,5,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,5,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,5,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,5,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,5,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,5,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,5,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,5,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,5,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,5,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,5,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,5,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,5,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,5,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,5,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,5,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,5,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,5,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,5,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,5,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,5,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,5,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,5,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,5,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,5,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Midnight,Long-term,100,5,12,Knowledge,Interactive exercises,Time Constraints,Visual
Medium,Software,Afternoon,Long-term,100,5,12,Knowledge,Interactive exercises,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,5,12,Knowledge,Interactive exercises,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,5,11,Knowledge,Interactive exercises,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,5,11,Knowledge,Interactive exercises,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,5,11,Knowledge,Interactive exercises,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,5,11,Knowledge,Interactive exercises,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,5,11,Knowledge,Interactive exercises,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,5,11,Knowledge,Interactive exercises,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,5,11,Knowledge,Interactive exercises,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,5,11,Knowledge,Interactive exercises,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,5,11,Knowledge,Interactive exercises,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,5,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,5,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,5,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,5,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,5,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,5,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,5,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,5,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,5,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,5,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,5,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
Medium,Software,Afternoon,Long-term,100,7,11,Knowledge,Reading Materials,Time Constraints,Kinesthetic
